店铺id,评分,评论数量,人均消费,归属商圈,菜系类型,county,距离描述
12466422,4.2,20,42,,小吃,西城区,距市中心2.8km
15910293,4.2,20,93,北京西站/丽泽商务区,烧烤,丰台区,距市中心7.2km
15462132,4.2,20,80,西直门/北京展览馆地区,川菜,海淀区,距市中心7.2km
22288354,4.2,20,111,燕莎/朝阳公园商业区,云南菜,朝阳区,距市中心7.5km
5563706,4.2,20,108,,北京菜,怀柔区,
4939700,4.2,19,81,总部基地/丰台体育中心/南宫地区,湘菜,丰台区,距市中心13km
4938969,4.2,19,21,,,海淀区,距市中心17.6km
16546430,4.2,19,23,环球影城度假区及周边,小吃,通州区,距市中心21.5km
4936552,4.2,19,172,国贸地区,东南亚菜,朝阳区,距市中心4.5km
4936225,4.2,19,145,西单/金融街地区,江浙菜,西城区,距市中心5.4km
12074778,4.2,19,54,,新疆菜,西城区,距市中心5.9km
15470841,4.2,18,13,中关村/五道口,快餐简餐,海淀区,距市中心13km
12524657,4.2,18,14,西直门/北京展览馆地区,小吃,西城区,距市中心5.5km
196340,4.2,18,240,燕莎/朝阳公园商业区,自助餐,朝阳区,距市中心6.7km
4942217,4.2,18,28,,鲁菜,海淀区,距市中心9.5km
78886580,4.2,17,116,北京西站/丽泽商务区,烧烤,丰台区,距市中心10.1km
79422392,4.2,17,124,望京/酒仙桥/798地区,面包甜点,朝阳区,距市中心10.6km
79422110,4.2,17,55,前门/天坛公园/崇文门,北京菜,西城区,距市中心1.1km
11599621,4.2,17,0,天安门/王府井地区,小吃,东城区,距市中心1km
8587984,4.2,17,39,大兴北京新机场地区,小吃,大兴区,距市中心20.8km
15681215,4.2,17,133,,北京菜,大兴区,距市中心25.1km
4970128,4.2,17,126,昌平城区/十三陵度假区,江浙菜,昌平区,距市中心35.7km
15476008,4.2,17,98,昌平城区/十三陵度假区,火锅,昌平区,距市中心38.7km
11265441,4.2,17,73,,火锅,西城区,距市中心5.5km
15457910,4.2,17,12,公主坟/五棵松/石景山游乐园地区,小吃,海淀区,距市中心9km
8555154,4.2,16,37,大兴北京新机场地区,小吃,大兴区,距市中心18.3km
12037123,4.2,16,16,回龙观/天通苑地区,快餐简餐,昌平区,距市中心19.1km
4943549,4.2,16,34,西单/金融街地区,小吃,西城区,距市中心3.2km
16576269,4.2,16,109,国贸地区,粤菜,朝阳区,距市中心9.8km
133784964,4.2,15,26,中关村/五道口,小吃,海淀区,距市中心11.5km
11253434,4.2,15,19,,快餐简餐,海淀区,距市中心11km
7048766,4.2,15,144,望京/酒仙桥/798地区,日本料理,朝阳区,距市中心12.9km
4970339,4.2,15,20,后海/南锣鼓巷地区,小吃,西城区,距市中心5.5km
15566444,4.2,14,36,,面包甜点,海淀区,距市中心11.4km
20580112,4.2,14,122,中关村/五道口,东南亚菜,海淀区,距市中心11.6km
11915341,4.2,14,144,大兴北京新机场地区,火锅,大兴区,距市中心11km
15917163,4.2,14,103,,火锅,石景山区,距市中心17.8km
25039355,4.2,14,148,上地产业园/西三旗,川菜,海淀区,距市中心23.3km
4948463,4.2,14,96,首都机场/新国展地区,北京菜,顺义区,距市中心24.6km
4970238,4.2,14,41,房山风景区,咖啡店,房山区,距市中心24.6km
13023385,4.2,14,39,,快餐简餐,丰台区,距市中心4.9km
22516530,4.2,14,137,三里屯/工体/东直门地区,西餐,朝阳区,距市中心5km
450840,4.2,13,57,中关村/五道口,咖啡店,海淀区,距市中心10km
15472786,4.2,13,31,,小吃,海淀区,距市中心12.1km
134202216,4.2,13,50,大兴北京新机场地区,,大兴区,距市中心14.6km
16547052,4.2,13,96,大兴北京新机场地区,川菜,大兴区,距市中心19.5km
12164141,4.2,13,65,总部基地/丰台体育中心/南宫地区,川菜,丰台区,距市中心20.8km
15665918,4.2,13,21,,小吃,海淀区,距市中心20km
16995463,4.2,13,92,亦庄地区,烧烤,通州区,距市中心21.8km
12245509,4.2,13,0,昌平城区/十三陵度假区,火锅,昌平区,距市中心37.1km
12204233,4.2,12,76,,湖北菜,海淀区,距市中心11km
230311,4.2,12,70,公主坟/五棵松/石景山游乐园地区,,石景山区,距市中心13.5km
223468,4.2,12,50,上地产业园/西三旗,云南菜,海淀区,距市中心18km
4936593,4.2,12,61,首都机场/新国展地区,西餐,顺义区,距市中心21.3km
16544868,4.2,12,24,房山风景区,快餐简餐,房山区,距市中心26.6km
4936151,4.2,12,258,国贸地区,自助餐,朝阳区,距市中心2.6km
4944711,4.2,12,114,天安门/王府井地区,北京菜,东城区,距市中心3.1km
4936915,4.2,12,116,燕莎/朝阳公园商业区,火锅,朝阳区,距市中心6km
16093299,4.2,12,112,,自助餐,丰台区,距市中心9.8km
17587790,4.2,11,26,中关村/五道口,小吃,海淀区,距市中心11.6km
15477052,4.2,11,144,公主坟/五棵松/石景山游乐园地区,面包甜点,海淀区,距市中心12km
4941344,4.2,11,102,,川菜,石景山区,距市中心16.6km
15481523,4.2,11,29,上地产业园/西三旗,快餐简餐,海淀区,距市中心17.1km
7036650,4.2,11,83,环球影城度假区及周边,火锅,通州区,距市中心21.3km
22516757,4.2,11,139,西单/金融街地区,火锅,西城区,距市中心3.1km
7038143,4.2,11,175,,北京菜,朝阳区,距市中心5km
15976089,4.2,11,117,马甸/安贞地区,北京菜,西城区,距市中心6.7km
22485277,4.2,11,28,燕莎/朝阳公园商业区,面包甜点,朝阳区,距市中心7.7km
13333753,4.2,11,164,燕莎/朝阳公园商业区,日本料理,朝阳区,距市中心7km
6985371,4.2,10,1359,中关村/五道口,日本料理,海淀区,距市中心15km
4963035,4.2,10,31,公主坟/五棵松/石景山游乐园地区,快餐简餐,海淀区,距市中心16.1km
16003432,4.2,10,65,小汤山温泉度假区,川菜,昌平区,距市中心25.5km
4937309,4.2,10,210,三里屯/工体/东直门地区,川菜,东城区,距市中心4.5km
15465272,4.2,10,54,国展中心地区,,东城区,距市中心5.5km
6943714,4.2,10,0,怀柔风景区,西餐,怀柔区,
11668601,4.2,9,84,,面包甜点,朝阳区,距市中心10.1km
4952011,4.2,9,300,北京西站/丽泽商务区,徽菜,丰台区,距市中心10km
4971124,4.2,9,24,,面包甜点,海淀区,距市中心11.5km
22521852,4.2,9,85,天安门/王府井地区,江浙菜,东城区,距市中心1.3km
4986571,4.2,9,94,前门/天坛公园/崇文门,湘菜,西城区,距市中心1.5km
11151349,4.2,9,129,公主坟/五棵松/石景山游乐园地区,小吃,石景山区,距市中心16.6km
12122102,4.2,9,45,上地产业园/西三旗,小吃,海淀区,距市中心18km
16097770,4.2,9,37,房山风景区,小吃,房山区,距市中心26.5km
4939895,4.2,9,57,,,昌平区,距市中心37.3km
20611940,4.2,9,119,,火锅,东城区,距市中心4.2km
20593916,4.2,9,20,国贸地区,面包甜点,朝阳区,距市中心6.2km
22520265,4.2,9,26,,面包甜点,朝阳区,距市中心7.7km
220887,4.2,9,73,,火锅,怀柔区,
22515838,4.2,8,255,,江浙菜,海淀区,距市中心10.6km
299221,4.2,8,260,中关村/五道口,湘菜,海淀区,距市中心10km
11428491,4.2,8,104,,火锅,东城区,距市中心1.3km
17603280,4.2,8,82,昌平城区/十三陵度假区,烧烤,昌平区,距市中心37.3km
78531259,4.2,8,126,,火锅,东城区,距市中心4.4km
4944727,4.2,8,149,,火锅,东城区,距市中心4km
18586564,4.2,8,272,亚运村/奥体中心地区,江浙菜,朝阳区,距市中心9.3km
21136493,4.2,7,64,传媒大学/管庄地区,川菜,朝阳区,距市中心15.9km
4948657,4.2,7,48,天安门/王府井地区,小吃,东城区,距市中心1km
17589225,4.2,7,49,,川菜,昌平区,距市中心37.6km
18523590,4.2,7,98,,海鲜,西城区,距市中心3km
4952819,4.2,7,443,,粤菜,东城区,距市中心3km
18605220,4.2,7,250,昌平城区/十三陵度假区,,昌平区,距市中心50km
16007356,4.2,6,39,中关村/五道口,面包甜点,海淀区,距市中心11.5km
4963728,4.2,6,55,中关村/五道口,咖啡店,海淀区,距市中心12.5km
8589394,4.2,6,48,大兴北京新机场地区,小吃,大兴区,距市中心13.8km
4946512,4.2,6,35,公主坟/五棵松/石景山游乐园地区,快餐简餐,石景山区,距市中心16.1km
15556748,4.2,6,0,前门/天坛公园/崇文门,火锅,东城区,距市中心1.6km
16995543,4.2,6,22,亦庄地区,小吃,大兴区,距市中心17km
4968080,4.2,6,48,亦庄地区,火锅,通州区,距市中心18.5km
13553815,4.2,6,65,香山/八大处风景区,湘菜,石景山区,距市中心18.8km
21540128,4.2,6,67,亦庄地区,面包甜点,通州区,距市中心21.3km
7046676,4.2,6,131,首都机场/新国展地区,快餐简餐,顺义区,距市中心24.3km
13394922,4.2,6,32,首都机场/新国展地区,小吃,顺义区,距市中心24.5km
18582624,4.2,6,91,门头沟/潭柘寺/妙峰山风景区,,门头沟区,距市中心25.8km
15574383,4.2,6,27,天安门/王府井地区,小吃,东城区,距市中心2.5km
18569845,4.2,6,0,房山风景区,快餐简餐,房山区,距市中心26.3km
73410827,4.2,6,23,北京站,小吃,东城区,距市中心2.6km
8298929,4.2,6,0,房山风景区,川菜,房山区,距市中心28.8km
15541840,4.2,6,23,,小吃,房山区,距市中心29km
6983529,4.2,6,97,小汤山温泉度假区,火锅,昌平区,距市中心30.1km
5560719,4.2,6,98,门头沟/潭柘寺/妙峰山风景区,北京菜,门头沟区,距市中心32.3km
78072867,4.2,6,127,,小吃,朝阳区,距市中心3.5km
11119905,4.2,6,30,三里屯/工体/东直门地区,小吃,东城区,距市中心4.2km
7021918,4.2,6,66,天安门/王府井地区,小吃,西城区,距市中心4km
78257726,4.2,6,25,,面包甜点,朝阳区,距市中心4km
15472917,4.2,6,32,,快餐简餐,丰台区,距市中心5km
8593944,4.2,6,65,西直门/北京展览馆地区,东北菜,海淀区,距市中心6.5km
21587104,4.2,6,31,,面包甜点,东城区,距市中心886m
17600651,4.2,6,143,,徽菜,丰台区,距市中心9.4km
20608353,4.2,6,211,,日本料理,大兴区,距市中心9.5km
189972,4.2,5,144,望京/酒仙桥/798地区,韩国料理,朝阳区,距市中心12km
11152006,4.2,5,44,,火锅,大兴区,距市中心13.8km
4958115,4.2,5,119,首都机场/新国展地区,北京菜,朝阳区,距市中心16.3km
5553462,4.2,5,76,上地产业园/西三旗,湘菜,海淀区,距市中心16.3km
4945878,4.2,5,27,天安门/王府井地区,西餐,东城区,距市中心1.6km
13979102,4.2,5,203,公主坟/五棵松/石景山游乐园地区,小吃,石景山区,距市中心17.1km
11090502,4.2,5,51,回龙观/天通苑地区,火锅,昌平区,距市中心17.5km
15608178,4.2,5,25,公主坟/五棵松/石景山游乐园地区,面包甜点,石景山区,距市中心18.1km
16994755,4.2,5,0,回龙观/天通苑地区,小吃,昌平区,距市中心18.6km
15909798,4.2,5,61,通州运河商务区,东北菜,通州区,距市中心24.1km
18553970,4.2,5,104,大兴北京新机场地区,火锅,大兴区,距市中心26.6km
4942927,4.2,5,52,首都机场/新国展地区,,顺义区,距市中心26.8km
11215828,4.2,5,69,沙河大学城/上庄地区,火锅,海淀区,距市中心27.3km
8539963,4.2,5,88,大兴北京新机场地区,北京菜,大兴区,距市中心27.8km
15608109,4.2,5,16,,小吃,昌平区,距市中心30.6km
4959017,4.2,5,51,顺义温泉休闲区,火锅,顺义区,距市中心31.3km
11359874,4.2,5,50,顺义温泉休闲区,小吃,顺义区,距市中心31.6km
7046759,4.2,5,68,天安门/王府井地区,小吃,东城区,距市中心3.1km
13756785,4.2,5,367,顺义温泉休闲区,日本料理,顺义区,距市中心33km
18542231,4.2,5,0,,咖啡店,昌平区,距市中心34km
17508423,4.2,5,59,,东北菜,昌平区,距市中心38.7km
4965089,4.2,5,132,房山风景区,火锅,房山区,距市中心43.1km
7049718,4.2,5,49,,小吃,房山区,距市中心43.6km
228958,4.2,5,25,西直门/北京展览馆地区,小吃,西城区,距市中心4.5km
17006823,4.2,5,118,,徽菜,东城区,距市中心5.2km
287605,4.2,5,34,,川菜,西城区,距市中心5.5km
22522171,4.2,5,96,,北京菜,西城区,距市中心5.9km
17001415,4.2,5,92,,火锅,东城区,距市中心6.5km
4962418,4.2,5,26,西直门/北京展览馆地区,快餐简餐,西城区,距市中心6km
7032106,4.2,5,36,,小吃,海淀区,距市中心7.2km
4936284,4.2,5,27,天安门/王府井地区,快餐简餐,东城区,距市中心737m
62205421,4.2,5,95,马甸/安贞地区,,海淀区,距市中心7.5km
4937159,4.2,5,82,马甸/安贞地区,快餐简餐,海淀区,距市中心7.5km
8626201,4.2,5,52,,快餐简餐,丰台区,距市中心7.9km
12215132,4.2,5,22,北京西站/丽泽商务区,小吃,海淀区,距市中心7km
22520823,4.2,5,107,,火锅,海淀区,距市中心8.4km
15937379,4.2,5,47,西直门/北京展览馆地区,快餐简餐,海淀区,距市中心9.6km
12467082,4.2,5,103,,,海淀区,距市中心9km
15488191,4.2,5,84,,,怀柔区,
5559708,4.2,5,78,平谷城区,北京菜,平谷区,
5559675,4.2,5,103,,,平谷区,
17521671,4.2,5,0,延庆休闲度假区,快餐简餐,延庆区,
13571048,4.2,5,63,延庆休闲度假区,火锅,延庆区,
18594925,4.2,5,107,,西北菜,密云区,
4960682,4.3,2313,35,永定门/南站/大红门/南苑地区,快餐简餐,丰台区,距市中心4.9km
4948753,4.3,1579,22,三里屯/工体/东直门地区,快餐简餐,东城区,距市中心4.9km
4927596,4.3,1537,128,天安门/王府井地区,火锅,东城区,距市中心1.1km
296156,4.3,1300,30,回龙观/天通苑地区,,昌平区,距市中心23.3km
15557491,4.3,987,39,北京站,快餐简餐,东城区,距市中心1.6km
11228457,4.3,923,79,通州运河商务区,江浙菜,通州区,距市中心19.8km
11998011,4.3,664,45,马甸/安贞地区,快餐简餐,海淀区,距市中心7.7km
4945328,4.3,653,43,回龙观/天通苑地区,快餐简餐,昌平区,距市中心23.6km
15467720,4.3,588,75,天安门/王府井地区,北京菜,东城区,距市中心1.1km
16001345,4.3,555,36,三里屯/工体/东直门地区,快餐简餐,东城区,距市中心4.7km
4952198,4.3,532,38,永定门/南站/大红门/南苑地区,快餐简餐,丰台区,距市中心5km
7035121,4.3,532,80,,江浙菜,海淀区,距市中心9.5km
15503454,4.3,521,76,中关村/五道口,火锅,海淀区,距市中心11.8km
4944291,4.3,503,23,中关村/五道口,快餐简餐,海淀区,距市中心9.5km
4949418,4.3,500,18,,小吃,海淀区,距市中心7.4km
11610445,4.3,491,77,回龙观/天通苑地区,火锅,昌平区,距市中心22.8km
11601733,4.3,477,0,回龙观/天通苑地区,快餐简餐,昌平区,距市中心22.1km
4967460,4.3,468,81,公主坟/五棵松/石景山游乐园地区,快餐简餐,石景山区,距市中心14.6km
15960423,4.3,453,39,回龙观/天通苑地区,快餐简餐,昌平区,距市中心17.3km
11737307,4.3,428,87,公主坟/五棵松/石景山游乐园地区,川菜,海淀区,距市中心16.1km
4976906,4.3,427,29,西直门/北京展览馆地区,快餐简餐,西城区,距市中心6.2km
4955499,4.3,422,41,西直门/北京展览馆地区,小吃,海淀区,距市中心10.1km
4953006,4.3,412,78,劲松/潘家园地区,火锅,丰台区,距市中心6.7km
4938432,4.3,389,22,北京西站/丽泽商务区,快餐简餐,西城区,距市中心4.2km
15966842,4.3,385,70,,北京菜,丰台区,距市中心10.5km
4953029,4.3,369,23,,小吃,西城区,距市中心6.5km
4938904,4.3,355,21,,小吃,西城区,距市中心4.2km
4965937,4.3,352,22,天安门/王府井地区,快餐简餐,东城区,距市中心1.3km
12741859,4.3,352,99,大兴北京新机场地区,粤菜,大兴区,距市中心14.9km
8585893,4.3,349,69,环球影城度假区及周边,火锅,通州区,距市中心21.6km
8280517,4.3,346,95,回龙观/天通苑地区,湘菜,昌平区,距市中心23.6km
315068,4.3,336,17,,快餐简餐,石景山区,距市中心15.9km
12112912,4.3,335,68,中关村/五道口,日本料理,海淀区,距市中心11.4km
4939383,4.3,333,43,中关村/五道口,小吃,海淀区,距市中心9.9km
12111302,4.3,329,36,,小吃,海淀区,距市中心11km
4940601,4.3,325,24,中关村/五道口,快餐简餐,海淀区,距市中心11.1km
4956464,4.3,323,76,公主坟/五棵松/石景山游乐园地区,日本料理,石景山区,距市中心17.5km
4969440,4.3,322,28,,快餐简餐,东城区,距市中心3.7km
305031,4.3,322,19,,小吃,东城区,距市中心6km
4936008,4.3,307,199,前门/天坛公园/崇文门,北京菜,西城区,距市中心2km
4977629,4.3,287,23,西单/金融街地区,快餐简餐,西城区,距市中心4.7km
15498202,4.3,279,35,中关村/五道口,面包甜点,海淀区,距市中心14.4km
15949462,4.3,279,96,国贸地区,海鲜,朝阳区,距市中心9.8km
13905527,4.3,273,27,西单/金融街地区,小吃,西城区,距市中心5km
15897828,4.3,269,23,,快餐简餐,石景山区,距市中心13.1km
335921,4.3,267,51,通州运河商务区,快餐简餐,通州区,距市中心25km
338132,4.3,267,49,西单/金融街地区,小吃,西城区,距市中心3km
15498631,4.3,258,103,上地产业园/西三旗,粤菜,海淀区,距市中心15.3km
4968603,4.3,256,22,,小吃,西城区,距市中心5.2km
15915283,4.3,255,30,西直门/北京展览馆地区,快餐简餐,海淀区,距市中心7.4km
4950976,4.3,253,72,前门/天坛公园/崇文门,火锅,西城区,距市中心2.7km
4942261,4.3,250,25,西单/金融街地区,小吃,西城区,距市中心3.2km
8591468,4.3,241,69,北京站,火锅,东城区,距市中心1.8km
4939039,4.3,241,67,昌平城区/十三陵度假区,东北菜,昌平区,距市中心37.1km
15462903,4.3,241,23,公主坟/五棵松/石景山游乐园地区,快餐简餐,海淀区,距市中心9km
18607360,4.3,240,46,,快餐简餐,昌平区,距市中心23.6km
22517190,4.3,237,34,顺义温泉休闲区,快餐简餐,顺义区,距市中心32.5km
4948866,4.3,236,29,三里屯/工体/东直门地区,面包甜点,东城区,距市中心4.9km
4941747,4.3,236,66,北京西站/丽泽商务区,日本料理,西城区,距市中心7.2km
15995785,4.3,232,47,天安门/王府井地区,小吃,东城区,距市中心2.5km
11141375,4.3,227,104,大兴北京新机场地区,火锅,大兴区,距市中心14.6km
7021847,4.3,227,95,前门/天坛公园/崇文门,新疆菜,西城区,距市中心4km
4977072,4.3,226,36,永定门/南站/大红门/南苑地区,快餐简餐,丰台区,距市中心4.9km
4989494,4.3,225,159,西单/金融街地区,火锅,西城区,距市中心2.6km
4958708,4.3,220,48,,小吃,丰台区,距市中心4.9km
8587428,4.3,219,65,,火锅,西城区,距市中心3km
4936560,4.3,212,170,前门/天坛公园/崇文门,北京菜,东城区,距市中心660m
